user_id,user_age,has_children,num_trips,traveler_type,perk,group_color,money_spent_hotel,avg_km_flown,time_after_booking
522276,48,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,984.6166449988526,3730.348597458976,9.214164980726938
651491,43,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,842.8420702974927,3725.959305607489,2.9917911849362113
539493,18,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,771.0879294029398,3931.127653234942,15.20428837937073
529602,46,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,724.7240761026778,4327.720322307529,6.788595270939787
550459,44,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,430.36950240814315,5803.020886989424,10.980732592717525
559758,49,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥,620.0389479013229,1965.861927071417,9.695776510834408
564596,33,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,684.8403072600531,2664.357370116787,9.70599709964998
494985,49,False,6,Business Traveler,"Fast check-in, Wi-Fi, priority boarding",🟦,1064.280556554729,1875.3423501279617,12.429585954612625
512443,39,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥,885.9045723921154,2502.965267133716,15.013787380910903
474278,25,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,359.2399611593165,4799.310033454468,10.754481009825975
536099,35,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥,881.0209923486988,482.4782741039967,11.965234052891578
561846,41,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,703.7294298959209,1208.4254917516369,10.986674610181122
499366,49,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,630.7694999235104,4565.7714047568425,13.052594271791879
584531,45,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥,952.919072210217,4030.054760353135,8.611250861541018
513714,24,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥,1057.7498806239878,1955.302529774383,13.226171663249243
220725,41,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,1032.8200297790497,3781.60300168108,13.331499596942152
510067,49,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,590.1956191943403,3011.82376373805,13.24761102604873
549777,30,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,722.6969060371964,4750.411913501483,8.019556397990572
518041,20,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,882.815857850891,2611.764390740159,9.494987097288428
508912,44,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,1043.8862817805898,4038.4481708088733,10.718400966341305
606635,46,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,680.2064405386775,6463.01786573893,5.887473865512983
526445,50,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,753.5852558340457,3397.1487325711996,14.784760624258045
566749,22,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥,523.4162564984929,2573.9922486922655,9.963170399493473
515409,45,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,500.9483439798323,3583.670477831469,10.851783662814166
516556,38,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,1003.1314555985496,1952.0787126941727,8.268986680818392
501794,44,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,1139.0600071427057,6081.951558287098,6.019367321898931
519853,43,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,781.9974696049165,2770.106556543972,8.187910343575687
552653,60,False,3,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪,1050.883224473006,2090.6000196617306,10.657612562900765
524080,36,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,890.4090062619085,1246.4664924699457,12.020286438261081
592372,18,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥,638.7200613487189,4145.830287409657,10.48537462180816
525176,71,False,1,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪,890.3489013771035,3800.7811192416084,11.04017204872585
523771,36,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,1184.5091416164923,1753.96844287886,8.98892087595587
524880,42,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,791.0434902225121,3364.677017683634,11.488745698736285
512024,33,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥,1191.1609139535017,237.16604768071556,14.44849859915772
584787,66,False,2,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪,145.06372397756388,2777.455862609734,12.11436832731696
528455,48,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,1005.475626093806,3179.1345281150416,12.42862566475882
557134,57,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥,821.7617670595428,5060.9947143388345,10.882049197919892
530797,26,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,725.2481623835331,1343.771795906966,5.490534791201195
558506,56,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,822.9401941338756,582.4710567965135,6.86600040810627
563165,55,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,303.1077713497768,1156.8580586124374,11.36462740199153
560747,43,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,745.082028040622,495.14724952762003,9.967182844119742
581858,48,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥,889.2781428779366,4504.986036638475,11.319528659418484
499379,66,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,1169.473511185379,4822.9589425360555,15.029270253532221
540654,50,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,670.4324454315881,2980.3248669232435,12.178107997688002
578396,56,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,597.8765992767031,4331.942418527722,13.776658617228465
548990,33,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,674.5607391038659,2700.937570870353,10.28404416841219
585965,49,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,1028.8505294255185,2357.332528448851,7.578352967546681
356046,35,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥,882.1877774149211,2000.4435714193576,9.826401522356978
563343,67,False,1,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪,667.5599490582404,2034.4135129336519,7.5857445588425865
520902,40,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,928.316858278339,178.29766553645322,14.674884870317344
513103,33,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,824.2693873370101,2896.3821454110084,12.37117322960641
525056,38,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,1042.1612476332223,2439.4991346789343,11.561537489884838
464782,48,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥,624.4867265306619,3618.041086116814,13.70782960668431
516933,18,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,718.0844633505579,2640.2852446579145,3.9398307564303234
377069,69,False,2,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪,701.9729617169606,2255.9444476463623,11.764413854027978
581409,39,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,434.12126296697033,1193.210454988554,6.068062647086882
579065,51,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,874.030069266144,2608.229855232642,9.978232904603017
526239,38,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥,865.2638180449724,3607.3558462242427,9.064877222598357
549623,39,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,801.2783641606152,784.9915133742088,11.985209836290844
580622,68,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,741.3532166562132,2631.2106305211087,10.684561866882866
543723,59,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,446.15731448739643,2849.564427294226,14.035351520835366
672112,51,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥,694.8386693086602,1422.9028245726035,8.19430851720216
590829,44,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,714.3213708683077,1618.2155426379995,12.127343168899852
521065,45,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,599.4306826945952,2845.9162731493216,10.486669650696495
647674,37,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,759.6785720834977,799.8684725610656,5.094129189785342
524012,43,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,901.0127142036346,3024.8855728740887,7.244150624430902
552558,53,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥,1271.5464753026326,1156.9684395112,9.550365899433496
567518,56,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥,843.6444532079597,4094.2805395498244,13.336877349675184
669356,46,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,864.3875976806911,6006.741618082449,11.391169172671344
629803,41,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,781.3885210584582,1208.8647974472706,6.497497528357857
581901,54,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,320.30719617523965,3301.311793562012,9.579051315858521
528186,44,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,793.3715311376958,1409.887142676971,16.05341934637909
513625,29,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,815.0575524852566,4061.431260696684,10.333670004522574
216796,23,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥,1415.8105281213216,602.1123863721775,9.018023274782813
537413,49,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,751.9097588047193,3220.880137641569,11.475218922268661
630738,44,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,875.3868355834031,1190.516549665971,12.29017923874591
528164,48,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,791.3220575736892,2189.523116352447,8.631494957559823
469767,49,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,507.830490595117,953.4620872790395,11.507724323114312
539307,39,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥,1085.7057036287551,3733.52570634363,9.013331509987573
636520,52,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥,987.9832581716935,1244.5294683406196,12.157982805488315
534254,24,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥,997.7579867607617,3327.9463889977415,10.509079473913852
528909,18,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥,572.6531363013153,1983.8529576065007,11.445903481158677
563507,39,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,1150.6985777340249,2328.2914423017055,7.722449361497487
559176,65,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,449.5372343019298,2721.633861100193,7.5361408477814225
514675,52,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,946.7142734500676,1357.262992511727,12.836491913978184
562010,42,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,1347.6139064524946,2815.5506703113306,9.76181085584352
535003,58,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥,552.3659187173279,4795.501846531617,10.855104226298085
523335,30,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,658.425567599307,1332.8578212509285,9.08081371874044
519897,19,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,824.9128412719103,4257.715214910767,12.69618032204093
506186,26,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥,674.1310864709502,4747.146450231676,8.176570059911027
573584,39,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥,412.3341422334668,1275.767516457934,9.593196280297352
573704,48,True,5,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,817.1407437015068,317.418092364172,12.357978438109395
669140,64,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,534.4240715684738,2952.941350257647,13.518903097492798
542153,49,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,918.3981076587954,1678.8887158496905,8.42872212691995
565377,43,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,570.1439414415493,5302.904828744504,15.879051945867648
557794,47,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,1187.483601254385,2552.2113107497485,10.93972508108085
555773,23,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥,604.1866769159408,1296.7008879472312,6.8712152145737875
637086,46,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,719.4846209485811,779.2607334824329,11.107156145769904
585310,36,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,1003.3793043424174,4134.857438636245,8.851002356549627
463867,32,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥,492.2839208915112,1643.2240388737202,11.30220546154953
564219,43,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,856.8649836510324,2565.7431991906424,9.871431257018987
531989,55,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,1126.785688570607,3933.704117668721,10.222821070570435
535497,35,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥,398.1291913596931,1773.6124721037545,7.2652198702415625
537212,22,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,846.158464633076,2431.1067568897593,12.97018369214908
547862,48,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,864.9706985621059,2475.1473852662198,6.531617898546903
515735,64,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,995.4557179443276,3524.9867672741375,6.673705313785015
555484,40,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,490.7623222804795,3386.1165032654885,11.10208104744246
741902,48,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥,469.8858467289309,2169.8294031177575,14.80853274153391
511666,51,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,930.4853914042244,2595.4735922447767,8.94222070880678
564962,54,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,874.2461683082965,1942.3314827147674,12.102916968111897
551729,18,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥,862.6232125864691,283.58138962083285,13.220020530590636
587459,49,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,886.612052374244,2886.4012860971943,12.444053311882207
523735,56,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,629.9938196053773,5338.287641249602,9.066375132478957
563012,25,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥,858.0634242902509,1174.4212889634057,6.726859848417776
599909,29,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥,873.2681183246704,1340.4554355959456,3.377357302985935
522402,45,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,621.412145493408,1193.9083425343879,9.21147850161282
667916,48,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,1266.4436277861892,3586.887668084684,13.534262105686524
531253,52,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,918.4582302279468,3172.7281812946603,6.6275020457141975
585522,68,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,502.1741256993378,2262.193461375315,12.100629542556296
520182,44,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,964.1384021584574,1122.9714075415525,7.149542409844384
575433,57,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,556.3295824431697,2638.5651874598866,10.318217729160514
507759,50,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,996.771150935613,153.06680899629373,12.123374842465052
520882,19,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥,1089.648894751851,2715.13985028624,8.021513689484717
544839,46,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,594.8294204120724,3807.286579131901,10.511454042090742
347778,50,True,5,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,1040.8440323110804,623.2012950494832,8.754725989824014
574840,40,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,903.1952317341246,201.2225847555046,12.11544597681453
532730,18,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,1005.5150399986226,4869.156837542289,10.705951505453912
521509,56,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,1274.198245663487,1582.3605407431228,10.169523023287802
621113,30,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,738.6529709992824,4203.921768915733,14.675049880425933
512289,66,False,2,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪,611.5659589106276,2269.0035022032525,11.986918427104907
519896,48,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,577.6213925936191,2257.067774588009,7.928944401621132
582586,89,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,596.0474287586404,3157.6190492449678,9.742408297606714
568155,23,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥,780.7245726464739,1174.001714880339,9.772303644761017
525234,55,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,885.287993704161,2698.745715243468,10.240958717875635
574489,53,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥,869.1726998325048,1927.7658777638608,17.573527829822485
558659,44,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,1006.795812259006,519.2598348924528,11.11255567813299
612797,54,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥,803.2504729694767,3006.2231120895985,3.892292289685672
187212,56,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,1163.3835192893293,2105.0382896831256,8.371603084849104
580658,47,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,733.835791690511,2264.462757332938,4.2028837375125745
673874,51,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,1480.0422916474047,684.7585848787633,9.010605228862481
640867,52,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,956.4168369412515,4887.100551644206,4.038069310820715
514503,23,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,585.7106108959293,3815.071279579174,7.385228586794716
531471,46,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,532.2768754847219,3946.233826257968,5.43783541109764
690420,56,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,920.6181038107964,2041.832946337477,11.152480533902432
474951,38,True,5,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,744.1343036685373,100.0,10.001618087886635
669329,33,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥,978.500123523023,5429.376073734265,10.908886922496194
536086,55,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,918.3094061433862,2408.3537379911977,9.686345834294421
573922,42,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥,781.7927718357818,1376.8003059699195,5.817106749386746
559461,26,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥,588.3015704828988,3125.202361724671,11.540564107764206
511122,48,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,421.28819382853385,4250.681182004946,15.766673680808358
516290,46,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,688.3712619832447,2465.4241658718006,11.22763773581964
596409,48,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥,1014.0996985808681,4417.862751909061,8.722226202047302
542230,49,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥,853.523436032551,4124.499907775303,5.715798471683665
590967,46,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,488.565305322003,885.4282188969125,7.275799087720104
545518,46,True,5,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,843.2952314627955,1489.3148415107853,11.359118969716176
533782,54,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,896.3293449322092,3936.3057449196513,13.219354080398125
538279,50,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,579.0356409497167,100.0,10.782598524165929
465568,50,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥,838.431276486382,2275.8164602525167,12.39966186911795
579829,60,False,3,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪,814.5521796114999,353.7531975629922,12.123034732081729
513438,52,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥,514.2574255423442,1785.169297849713,11.519603174157753
623949,48,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,889.4468400870708,2051.769866456194,8.024579214216232
512693,38,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,940.1961315920586,1962.633433138738,10.521770535925457
555492,51,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,1070.7628107938192,1671.6081218310871,7.454866588353585
504859,27,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥,1063.4505130087257,854.2845255567788,10.052286858874306
661614,69,False,0,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪,455.58265801072724,5937.866900228029,10.992590593200736
561945,28,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,565.5437400212193,5301.193006242026,15.036351422160564
480690,48,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,928.7588168021649,756.9012696155755,6.070804076897104
401245,29,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,928.4464877280523,4873.175126955351,11.444522892973916
520358,51,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,928.761921576512,1900.8017642907207,14.443709774870785
616491,51,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,1763.1828726636804,2693.781209997566,12.27654329751639
521343,37,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,942.7226276732918,2405.089060154626,12.498836328475125
614033,40,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥,1083.8914100451498,1510.3770381190511,11.763084705603436
739518,41,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩,1038.5004408733007,3975.77851540922,13.89500346932625
636966,37,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,962.8478128264495,2688.829795864987,6.737565495662896
540150,36,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥,721.1826888399136,1785.1728651711378,5.8422200020892605
521818,18,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,989.7423051233169,543.115834299291,9.980997578604232
540244,39,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧,606.793696365607,1159.6074794213193,3.5165136892848707
